시도,시군구,어린이집명,어린이집유형구분,운영현황,우편번호,주소,어린이집전화번호,어린이집팩스번호,보육실수,보육실면적,놀이터수,CCTV설치수,보육교직원수,정원수,현원수,lat,long,통학차량운영여부,홈페이지주소,인가일자,휴지시작일자,휴지종료일자,폐지일자
서울특별시,노원구,우리아이어린이집,가정,정상,1907.0,"서울특별시 노원구 마들로3길 37 402동 109호(월계동, 성원아파트)",02-976-3142,02-976-3142,3,87,0,3,6,16,8,37.62930946,127.0626199,미운영,,2000-12-18,,,
서울특별시,노원구,리틀창의스쿨어린이집,가정,정상,1909.0,"서울특별시 노원구 마들로 127 37동 102호(월계동, 삼호)",02-974-6293,02-974-6293,3,50,0,4,5,14,13,37.62700127056929,127.06488212550872,미운영,,2004-04-03,,,
서울특별시,노원구,샘물어린이집,가정,정상,1909.0,"서울특별시 노원구 마들로 111 19동 109호(월계동, 미륭아파트)",02-6221-4314,02-6221-4314,3,51,0,4,7,14,14,37.623837,127.06477,미운영,http://town.cyworld.com/childcare,2005-05-11,,,
서울특별시,노원구,예사랑어린이집,가정,정상,1913.0,"서울특별시 노원구 마들로 31 114동 106호(월계동, 한진한화그랑빌)",02-949-8772,--,3,62,0,4,8,20,18,37.618725,127.067085,미운영,,2001-07-26,,,
서울특별시,노원구,예쁜숲어린이집,가정,정상,1913.0,"서울특별시 노원구 마들로 31 123동 104호 (월계동, 한진한화그랑빌)",02-949-6960,02-949-6960,3,62,0,4,6,19,16,37.618725,127.067085,미운영,,2004-12-29,,,
서울특별시,노원구,큰꿈어린이집,가정,정상,1859.0,서울특별시 노원구 동일로177길 29 녹주아파트 101호 (공릉동),02-971-4327,02-971-3131,4,84,1,5,7,20,13,37.62043622,127.072787,미운영,,2004-10-06,,,
서울특별시,노원구,월계비츠어린이집,가정,정상,1913.0,"서울특별시 노원구 마들로 31 108동 101호(월계동, 한진한화그랑빌)",02-949-9772,--,4,139,0,5,8,20,18,37.618725,127.067085,미운영,키즈노트사용,2002-01-28,,,
서울특별시,노원구,지성어린이집,가정,정상,1859.0,서울특별시 노원구 섬밭로 52 101동108호(대주파크빌아파트),02-977-5668,02-6951-5668,4,74,0,4,5,20,6,37.62100913,127.0721954,미운영,www.cyworld.com/jisungkids,1996-03-12,,,
서울특별시,노원구,이모어린이집,가정,정상,1913.0,"서울특별시 노원구 마들로 31 102동 101호(월계동, 한진한화그랑빌)",02-948-1212,--,3,165,0,5,7,20,17,37.618725,127.067085,미운영,싸이월드클럽에서이모어린이집검색,2002-02-20,,,
서울특별시,노원구,애림어린이집,가정,정상,1909.0,"서울특별시 노원구 마들로 111 25동 101호(월계동, 삼호)",02-6223-5808,02-6431-5808,3,83,0,4,4,15,5,37.623837,127.06477,미운영,,1993-12-20,,,
서울특별시,노원구,사과나무어린이집,가정,정상,1909.0,"서울특별시 노원구 마들로 111 18동 102호(월계동, 미륭)",02-6232-3388,02-6232-3388,2,59,0,3,5,14,9,37.62354232263273,127.06739952106328,미운영,,2004-04-20,,,
서울특별시,노원구,예원i어린이집,가정,정상,1911.0,"서울특별시 노원구 마들로 59 11동 105호(월계동,미성아파트)",02-975-6114,02-975-6114,2,87,0,3,3,11,5,37.62261642790914,127.06683684069375,미운영,예원i어린이집,2005-01-29,,,
서울특별시,노원구,비선삐아제어린이집,가정,정상,1799.0,"서울특별시 노원구 화랑로51길 78 505동 103호(공릉동, 비선아파트)",02-971-8970,02-971-8970,4,49,0,4,8,17,12,37.6256737,127.0873188,미운영,,2000-03-15,,,
서울특별시,노원구,창의스쿨어린이집,가정,정상,1853.0,"서울특별시 노원구 동일로191가길 59 103동 108호(공릉동, 신도 1차)",02-973-5212,02-973-6755,4,79,0,4,4,16,8,37.62763105,127.0699345,미운영,http://cafe.daum.net/ckd2006,2006-05-25,,,
서울특별시,노원구,다다어린이집,가정,정상,1820.0,"서울특별시 노원구 공릉로34길 62 1001동 104호(공릉동, 태강)",02-977-1244,02-977-1244,4,60,0,5,6,16,16,37.62349,127.08231,미운영,네이버카페: 공릉동 다다 어린이집 ,2001-10-09,,,
서울특별시,노원구,해피키즈어린이집,가정,정상,1827.0,"서울특별시 노원구 노원로1길 21 903동 106호(공릉동, 청솔9차아파트)",02-975-1642,02-975-1642,3,85,0,4,4,19,2,37.62136823,127.0849507,미운영,,2004-10-13,,,
서울특별시,노원구,조은어린이집,가정,정상,1872.0,"서울특별시 노원구 우이천로 102 203동 109호(월계동, 초안아파트)",02-990-5051,02-990-5051,3,59,2,3,5,13,10,37.63067857303574,127.0434524923076,미운영,,2001-10-19,,,
서울특별시,노원구,사랑어린이집,가정,정상,1820.0,"서울특별시 노원구 공릉로34길 62 1015동 104호(공릉동, 태강)",02-949-0353,02-949-0359,3,59,0,5,9,20,12,37.62349,127.08231,미운영,www.cyworld.com/kidsinlove,2000-06-05,,,
서울특별시,노원구,아이숲어린이집,가정,정상,1820.0,"서울특별시 노원구 공릉로34길 38 1020동 102호(공릉동, 태강)",02-975-1535,--,3,59,0,5,7,16,11,37.62317,127.08137,미운영,,1995-10-02,,,
서울특별시,노원구,꼬깨비어린이집,가정,정상,1909.0,"서울특별시 노원구 마들로 111 29동 110호(월계동, 삼호아파트)",02-6318-4831,--,2,82,0,4,7,16,13,37.623837,127.06477,미운영,cyworld.com/63184831,2004-08-20,,,
서울특별시,노원구,경남삐아제어린이집,국공립,정상,1774.0,"서울특별시 노원구 섬밭로 263 5동 106호(중계동, 경남아파트)",02-978-0447,02-978-0447,3,65,0,4,8,20,19,37.63875742,127.062474,미운영,,2015-11-01,,,
서울특별시,노원구,키노어린이집,국공립,정상,1850.0,"서울특별시 노원구 섬밭로 139 106동 104호(공릉동, 픙림아파트)",02-6221-4991,--,4,81,0,5,8,20,15,37.6290719,127.0667512,미운영,,2015-10-01,,,
서울특별시,노원구,사랑아이어린이집,가정,정상,1839.0,"서울특별시 노원구 동일로198길 24 , 102동 102호(공릉1동 우성아파트)",02-977-7258,02-977-7258,3,78,0,4,7,19,16,37.62862005,127.0726389,미운영,,2004-07-12,,,
서울특별시,노원구,아이해피어린이집,가정,정상,1776.0,"서울특별시 노원구 섬밭로 209 2동 105호(하계동, 극동)",02-6229-4551,02-6229-4551,3,86,0,4,7,20,18,37.63451796758769,127.06447797291052,미운영,,2004-08-02,,,
서울특별시,노원구,베베어린이집,가정,정상,1850.0,서울특별시 노원구 섬밭로 139 풍림아파트 108동 106호,02-977-0300,02-976-4080,3,50,0,4,7,17,13,37.6290719,127.0667512,미운영,,2004-02-13,,,
서울특별시,노원구,또또어린이집,가정,정상,1825.0,"서울특별시 노원구 공릉로 126 103동 104호(공릉동, 두산힐스빌아파트)",02-976-6922,02-976-6922,4,90,0,5,7,20,13,37.62103384,127.0799535,미운영,http://cafe.daum.net/ddoddo3,1996-05-17,,,
서울특별시,노원구,그림나라어린이집,가정,정상,1784.0,"서울특별시 노원구 한글비석로 57 9동 101호(하계동, 청구)",02-948-3169,02-948-3169,3,55,0,4,6,19,13,37.63791778,127.0686325,미운영,,1999-07-09,,,
서울특별시,노원구,엄지어린이집,가정,정상,1791.0,"서울특별시 노원구 한글비석로 89 108동 101호(하계동, 하계청구1차아파트)",02-971-5335,02-971-5335,3,58,0,5,5,19,10,37.63924435029869,127.07107330388638,미운영,,1994-08-08,,,
서울특별시,노원구,초록별어린이집,가정,정상,1829.0,"서울특별시 노원구 한글비석로 56 3동 107호(하계동, 미성)",02-978-5077,--,3,51,0,6,6,20,13,37.63480122,127.0695608,미운영,,2005-01-06,,,
서울특별시,노원구,하계햇빛어린이집,국공립,정상,1776.0,"서울특별시 노원구 섬밭로 229 12동 105호(하계동, 벽산아파트)",02-977-5513,02-977-5513,4,65,0,5,8,20,18,37.63661903226594,127.0645381360832,미운영,,2015-10-01,,,
서울특별시,노원구,조이어린이집,가정,정상,1863.0,"서울특별시 노원구 섬밭로 196 604동 104호(하계동, 장미)",02-6437-9325,--,3,52,0,4,7,15,15,37.633997436854735,127.06727754387668,미운영,,2005-01-12,,,
서울특별시,노원구,초롱별어린이집,가정,정상,1863.0,"서울특별시 노원구 섬밭로 190 608동 102호(하계동, 장미)",02-976-3663,--,3,71,0,4,6,16,9,37.6336322,127.0678,미운영,,1995-05-25,,,
서울특별시,노원구,바다어린이집,가정,정상,1781.0,"서울특별시 노원구 동일로208길 19 205동 107호(중계동, 무지개아파트)",02-948-9514,--,3,73,0,4,5,14,12,37.64562,127.06591,미운영,,1997-07-09,,,
서울특별시,노원구,반디어린이집,가정,정상,1713.0,"서울특별시 노원구 중계로 230 509동 102호(중계동, 주공5단지아파트)",02-931-2584,02-931-2584,4,55,0,3,7,17,12,37.651012,127.07505,미운영,hear797@naver.com,2003-02-28,,,
서울특별시,노원구,별초롱어린이집,가정,정상,1883.0,"서울특별시 노원구 월계로45길 21 112동 101호(월계동, 롯데캐슬루나아파트)",02-997-4272,02-997-4272,3,108,0,4,5,19,8,37.62655867,127.0496752,미운영,,2004-12-15,,,
서울특별시,노원구,우리별어린이집,가정,정상,1909.0,"서울특별시 노원구 마들로 111 30동 101호(월계동, 삼호)",02-6224-5959,--,3,77,0,4,6,15,12,37.623837,127.06477,미운영,,2004-04-12,,,
서울특별시,노원구,초롱몬테소리어린이집,가정,정상,1676.0,"서울특별시 노원구 노원로 532 909동 103호(상계동, 상계주공9차)",02-939-5500,02-939-5500,3,86,1,4,7,16,16,37.66256308328211,127.06068564081374,미운영,키즈노트 운영,1993-05-18,,,
서울특별시,노원구,친구사이어린이집,가정,정상,1777.0,"서울특별시 노원구 동일로207길 18 115동 106호(중계동, 중계그린1단지아파트)",02-974-2539,02-974-2539,3,28,0,3,6,13,13,37.6446,127.06227,미운영,http://cafe.daum.net/haveafeeling7942,2004-04-27,,,
서울특별시,노원구,둘리어린이집,가정,정상,1782.0,"서울특별시 노원구 동일로208길 20 211동 110호(중계동, 중계무지개아파트)",02-976-0507,050-4407-8638,3,35,0,4,6,16,11,37.643257,127.06699,미운영,,1995-05-30,,,
서울특별시,노원구,상계백병원어린이집,직장,정상,1696.0,서울특별시 노원구 상계로12길 12-10 인성관1층 (상계동),02-950-4893,02-950-4842,3,163,1,7,7,30,10,37.65709204,127.0681051,미운영,https://blog.naver.com/sgpaik05,2005-03-08,,,
서울특별시,노원구,꼬마별어린이집,가정,정상,1782.0,"서울특별시 노원구 동일로 1280 202동 104호(중계동, 중계무지개아파트)",070-7785-2654,02-974-2654,2,50,0,3,3,13,2,37.643497,127.06574,미운영,,2001-11-26,,,
서울특별시,노원구,꿈나래어린이집,가정,정상,1604.0,"서울특별시 노원구 동일로245가길 41 201동 103호(상계동, 은빛2단지아파트)",02-952-7940,02-952-7940,3,69,0,5,5,16,9,37.680687,127.0538,미운영,,2004-11-29,,,
서울특별시,노원구,사랑샘i스쿨어린이집,가정,정상,1615.0,"서울특별시 노원구 수락산로 234 304동 107호(상계동, 상계현대3차)",02-6223-8409,02-6223-8409,3,109,0,4,9,20,17,37.67144580547431,127.05331950330846,미운영,www.cyworld.com/tkfkdtoa8409,1996-12-21,,,
서울특별시,노원구,좋은친구어린이집,가정,정상,1606.0,"서울특별시 노원구 동일로241길 53 106동 102호(상계동, 두산주공아파트)",02-6314-7979,0504-259-4833,4,106,0,5,6,20,13,37.67739285,127.0531434,미운영,,2003-02-17,,,
서울특별시,노원구,가베영재어린이집,가정,정상,1610.0,"서울특별시 노원구 동일로239길 68 102동 108호(상계동, 상계대림E편한세상)",02-932-8999,--,3,63,0,5,8,20,15,37.67487072025792,127.0506127817814,미운영,다음카페에서 가베영재어린이집클릭!!,2002-06-28,,,
서울특별시,노원구,해우리어린이집,가정,정상,1693.0,"서울특별시 노원구 상계로3길 50 101동 101호(상계동, 노원현대)",02-932-3472,--,3,78,0,4,1,19,0,37.65839459400532,127.06344181925148,미운영,,2004-06-22,,,
서울특별시,노원구,푸른별어린이집,가정,정상,1717.0,"서울특별시 노원구 한글비석로14길 36 , 101동 103호(중계4동 극동의푸른별2차아파트)",02-938-3407,--,4,108,0,4,5,19,7,37.65885253304027,127.07737898015849,미운영,https://blog.naver.com/ksejongpre,2004-08-27,,,
서울특별시,노원구,고은어린이집,가정,정상,1782.0,"서울특별시 노원구 동일로208길 20 211동 106호(중계동, 중계무지개아파트)",02-978-9016,02-978-9016,3,65,0,3,6,15,13,37.643257,127.06699,미운영,,2005-02-01,,,
서울특별시,노원구,아기별어린이집,가정,정상,1663.0,"서울특별시 노원구 한글비석로 396 105동 109호(상계동, 벽산)",02-6229-8864,070-8159-8864,4,75,0,4,7,19,12,37.66129455,127.0726927,미운영,,2005-07-18,,,
서울특별시,노원구,예본i어린이집,가정,정상,1663.0,"서울특별시 노원구 한글비석로 396 104동 102호(상계동, 벽산)",02-6232-1001,02-6232-1001,3,72,0,5,5,20,4,37.66129455,127.0726927,미운영,,1996-03-12,,,
서울특별시,노원구,꽃담어린이집,가정,정상,1761.0,"서울특별시 노원구 동일로215길 48 317동 104호(상계동, 주공아파트)",02-931-1235,02-931-1235,3,84,0,4,6,19,13,37.6531024292752,127.05685617724887,미운영,,2004-10-05,,,
서울특별시,노원구,그랑빌어린이집,가정,정상,1913.0,"서울특별시 노원구 마들로 31 118동 104호(월계동, 한진한화그랑빌)",02-979-1190,--,4,165,0,6,7,20,19,37.618725,127.067085,미운영,,2005-02-18,,,
서울특별시,노원구,월계아장아장어린이집,가정,정상,1900.0,"서울특별시 노원구 광운로2나길 30 1동 107호(월계동, 동신아파트)",02-917-9711,02--0200,3,55,0,5,6,20,13,37.61703948,127.0611836,미운영,,2000-12-14,,,
서울특별시,노원구,꿈쟁이어린이집,가정,정상,1755.0,"서울특별시 노원구 동일로214길 21 411동 106호(상계동, 주공아파트)",02-6224-1479,02-6224-1479,3,41,0,3,6,15,11,37.63849577,127.058583,미운영,,2005-08-23,,,
서울특별시,노원구,상계그림나라어린이집,가정,정상,1752.0,"서울특별시 노원구 노해로 508 620동 101호(상계동, 상계주공6차)",02-952-9975,02-952-9975,3,78,0,3,7,15,13,37.654705,127.06619,미운영,,2000-05-02,,,
서울특별시,노원구,윤정어린이집,국공립,정상,1764.0,"서울특별시 노원구 동일로215길 23 215동 102호(상계동, 상계주공2차)",02-6437-9938,0504-312-9938,3,62,0,5,9,20,19,37.65042,127.05907,미운영,http://iseoul.seoul.go.kr/,2015-10-01,,,
서울특별시,노원구,사랑샘어린이집,가정,정상,1882.0,"서울특별시 노원구 초안산로1길 18 205동 103호(월계동, 월계주공2단지아파트)",02-6224-8787,02-6224-8787,4,62,0,4,9,20,17,37.629161633,127.0516035999,미운영,,2005-01-27,,,
서울특별시,노원구,다솜아이어린이집,가정,정상,1764.0,"서울특별시 노원구 동일로215길 23 219동 101호(상계동, 주공아파트)",02-932-2004,02-932-2004,2,58,0,4,7,15,14,37.65042,127.05907,미운영,,2006-02-20,,,
서울특별시,노원구,앙팡베이비어린이집,가정,정상,1752.0,"서울특별시 노원구 노해로 508 608동 101호(상계동, 상계주공6차)",02-938-5607,02-938-5607,3,78,0,3,1,15,0,37.654705,127.06619,미운영,,2004-12-17,,,
서울특별시,노원구,베이비엔젤어린이집,가정,정상,1769.0,"서울특별시 노원구  덕릉로 459-18 101동 101호(상계동, 미도)",02-931-9370,--,3,58,0,4,6,20,16,37.64612479749462,127.06041731505344,미운영,,1993-08-25,,,
서울특별시,노원구,우리보람어린이집,가정,정상,1752.0,"서울특별시 노원구 노해로 508 621동 105호(상계동, 상계주공6단지아파트)",02-952-9797,--,3,58,0,5,1,13,0,37.654705,127.06619,미운영,,1991-05-04,,,
서울특별시,노원구,도담도담어린이집,가정,정상,1752.0,"서울특별시 노원구 노해로 508 612동 101호(상계동, 상계주공6차)",02-932-9330,02-932-9330,2,76,0,3,5,13,8,37.654705,127.06619,미운영,,2004-08-27,,,
서울특별시,노원구,동화나라어린이집,가정,정상,1863.0,"서울특별시 노원구 섬밭로 196 605동 102호(하계동, 장미)",02-979-1715,--,3,94,0,3,5,13,10,37.6336322,127.0678,미운영,,2000-06-05,,,
서울특별시,노원구,예뜰어린이집,가정,정상,1761.0,"서울특별시 노원구 동일로215길 48 319동 101호(상계동, 상계주공3차)",02-934-8849,02-934-8849,3,62,0,5,8,20,19,37.652164,127.06068,미운영,jinnie008@naver.com,2004-10-06,,,
서울특별시,노원구,엄마사랑어린이집,가정,정상,1764.0,"서울특별시 노원구 동일로215길 23 205동 101호(상계동, 상계주공2차)",02-930-0525,--,3,35,0,4,7,15,15,37.65042,127.05907,미운영,,2004-09-22,,,
서울특별시,노원구,행복한아이세상어린이집,가정,정상,1617.0,"서울특별시 노원구 동일로227길 26 1609동 101호(상계동, 상계주공16차)",02-932-5506,02-932-5506,2,79,0,5,4,15,6,37.670193,127.05469,미운영,kyh66200@hap6055,2005-09-02,,,
서울특별시,노원구,참좋은어린이집,가정,정상,1619.0,"서울특별시 노원구 동일로227길 25 1111동 102호(상계동, 상계주공11차)",02-936-2277,02-936-2277,2,38,0,3,6,13,13,37.666897,127.05604,미운영,,2003-04-17,,,
서울특별시,노원구,꿈모아어린이집,국공립,정상,1619.0,"서울특별시 노원구 동일로227길 25 1109동 105호(상계동, 상계주공11차)",02-936-2722,--,3,55,0,5,8,20,20,37.666897,127.05604,미운영,,2015-10-01,,,
서울특별시,노원구,사랑마을어린이집,가정,정상,1675.0,"서울특별시 노원구 노원로 564 1009동 105호(상계동, 상계주공10차)",02-932-4852,--,3,66,0,6,7,17,16,37.66165,127.05612,미운영,,1999-04-01,,,
